index,restaurant,category,name,price
1386,Cafe Coffee Day,Hearty Sandwiches,Spinach n Corn Cheese (Chipotle),136
1387,Cafe Coffee Day,Hearty Sandwiches,The Couch Potato Sandwich (Multigrain),137
1388,Cafe Coffee Day,Hearty Sandwiches,The Couch Potato Sandwich (White),137
1389,Cafe Coffee Day,Hearty Sandwiches,The Couch Potato Sandwich (Chipotle),137
1390,Cafe Coffee Day,Hearty Sandwiches,Tandoori Paneer (Multigrain),159
1391,Cafe Coffee Day,Hearty Sandwiches,Tandoori Paneer (White),159
1392,Cafe Coffee Day,Hearty Sandwiches,Tandoori Paneer (Chipotle),159
1393,Cafe Coffee Day,Hearty Sandwiches,Tandoori Chicken (Multigrain),159
1394,Cafe Coffee Day,Hearty Sandwiches,Tandoori Chicken (White),159
1395,Cafe Coffee Day,Hearty Sandwiches,Tandoori Chicken (Chipotle),159
1396,Cafe Coffee Day,Hearty Sandwiches,Roasted Chicken n Cheese (Multigrain),160
1397,Cafe Coffee Day,Hearty Sandwiches,Roasted Chicken n Cheese (White),160
1398,Cafe Coffee Day,Hearty Sandwiches,Roasted Chicken n Cheese (Chipotle),160
1399,Cafe Coffee Day,Hearty Sandwiches,Smoked Chicken (Multigrain),165
1400,Cafe Coffee Day,Hearty Sandwiches,Smoked Chicken (White),165
1401,Cafe Coffee Day,Hearty Sandwiches,Smoked Chicken (Chipotle),165
1402,Cafe Coffee Day,Specials,Crispy Veg Wrap,143
1403,Cafe Coffee Day,Specials,Grilled Chicken Wrap,171
1404,Cafe Coffee Day,Specials,Peppy Chicken Roll,177
1405,Cafe Coffee Day,Specials,Afghani Veg Biryani,183
1406,Cafe Coffee Day,Specials,Afghani Chicken Biryani,222
1407,Cafe Coffee Day,Magical Celebrations Cakes,Pineapple Bliss (500 gms),325
1408,Cafe Coffee Day,Magical Celebrations Cakes,Pineapple Bliss (500 gms),325
1409,Cafe Coffee Day,Magical Celebrations Cakes,Dutch Truffle Cake(700 gms),375
1410,Cafe Coffee Day,Magical Celebrations Cakes,Classic Black Forest(500 gms),350
1411,Khana Khazana,Recommended,Chilli Cheese Paneer Tikka (5 Pcs),190
1412,Khana Khazana,Recommended,Tandoori Aloo (6 Pcs),180
1413,Khana Khazana,Recommended,Paneer Butter Masala (10 Pcs),170
1414,Khana Khazana,Recommended,Paneer Tikka Butter Masala (5 Pcs),185
1415,Khana Khazana,Recommended,Kadai Paneer (5 Pcs),180
1416,Khana Khazana,Recommended,Malai Kofta (2 Pcs),185
1417,Khana Khazana,Recommended,Kashmiri Pulao,150
1418,Khana Khazana,Recommended,Butter Naan,50
1419,Khana Khazana,Recommended,Masala Corn Cheese Ball (6 Pcs),180
1420,Khana Khazana,Recommended,Crispy Baby corn,150
1421,Khana Khazana,Recommended,Veg Momos (6 Pcs),110
1422,Khana Khazana,Recommended,Veg Hakka Chow mein,110
1423,Khana Khazana,Quick Bites,French Fries,110
1424,Khana Khazana,Quick Bites,Chinese Bhel,145
1425,Khana Khazana,Quick Bites,Veg Pakora (6 Pcs),120
1426,Khana Khazana,Quick Bites,Paneer Pakora (6 Pcs),130
1427,Khana Khazana,Soups,Vegetable Soup,90
1428,Khana Khazana,Soups,Vegetable Sweet corn Soup,100
1429,Khana Khazana,Soups,Tomato Soup,90
1430,Khana Khazana,Soups,Hot & Sour Soup,100
1431,Khana Khazana,Soups,Manchow Soup,100
1432,Khana Khazana,Soups,Veg Burnt Garlic Soup,100
1433,Khana Khazana,Soups,Veg Coriander Soup,100
1434,Khana Khazana,Salads,Green Salad,60
1435,Khana Khazana,Salads,Plain Salad,55
1436,Khana Khazana,Indian,Paneer Tikka (5 Pcs),180
1437,Khana Khazana,Indian,Chilli Cheese Paneer Tikka (5 Pcs),190
1438,Khana Khazana,Indian,Paneer Seekh Kebab (6 Pcs),190
1439,Khana Khazana,Indian,Peshawari Aloo (6 Pcs),180
1440,Khana Khazana,Indian,Shahi Bharwan Aloo (6 Pcs),190
1441,Khana Khazana,Indian,Tandoori Aloo (6 Pcs),180
1442,Khana Khazana,Indian,Mushroom Tikka (5 Pcs),190
1443,Khana Khazana,Indian,Paneer Butter Masala (10 Pcs),170
1444,Khana Khazana,Indian,Paneer Do Pyaza (6 Pcs),170
1445,Khana Khazana,Indian,Paneer Pasanda (6 Pcs),180
1446,Khana Khazana,Indian,Paneer Mugmali (6 Pcs),170
1447,Khana Khazana,Indian,Paneer Tikka Butter Masala (5 Pcs),185
1448,Khana Khazana,Indian,Mattar Paneer (10 Pcs),170
1449,Khana Khazana,Indian,Shahi Paneer (6 Pcs),170
1450,Khana Khazana,Indian,Kadai Paneer (5 Pcs),180
1451,Khana Khazana,Indian,Palak Paneer (7 Pcs),170
1452,Khana Khazana,Indian,Malai Kofta (2 Pcs),185
1453,Khana Khazana,Indian,Veg Paneer Malai Kofta (2 Pcs),190
1454,Khana Khazana,Indian,Veg Jalfrezi,170
1455,Khana Khazana,Indian,Veg Paneer Jalfrezi,180
1456,Khana Khazana,Indian,Palak corn,175
1457,Khana Khazana,Indian,Mushroom Butter Masala,185
1458,Khana Khazana,Indian,Baby corn Butter Masala,185
1459,Khana Khazana,Indian,Shaam Savera (2 Pcs),195
1460,Khana Khazana,Indian,Achari Paneer,175
1461,Khana Khazana,Indian,Nargis Kofta (2 Pcs),185
1462,Khana Khazana,Indian,Paneer Makhanwala,190
1463,Khana Khazana,Indian,Kashmiri Aloo Dum (6 Pcs),150
1464,Khana Khazana,Indian,Aloo Mattar,150
1465,Khana Khazana,Indian,Aloo Nazakat,170
1466,Khana Khazana,Indian,Aloo Masala,155
1467,Khana Khazana,Indian,Aloo Do Pyaza,155
1468,Khana Khazana,Indian,Kadai Shahi Sabji,180
1469,Khana Khazana,Indian,Mixed Vegetable,170
1470,Khana Khazana,Indian,Chana Masala,150
1471,Khana Khazana,Indian,Navratan Curry,180
1472,Khana Khazana,Indian,Green Peas Masala,160
1473,Khana Khazana,Indian,Green Peas corn Masala,180
1474,Khana Khazana,Indian,Green Peas Mushroom Masala,180
1475,Khana Khazana,Indian,Green Peas Baby corn Masala,180
1476,Khana Khazana,Indian,Khana Khazana Special,200
1477,Khana Khazana,Indian,Paneer Butter Masala (10 Pcs),180
1478,Khana Khazana,Indian,Malai Kofta (2 Pcs),195
1479,Khana Khazana,Indian,Mattar Paneer (10 Pcs),180
1480,Khana Khazana,Indian,Mixed Vegetable,180
1481,Khana Khazana,Indian,Kadai Shahi Sabji,195
1482,Khana Khazana,Indian,Veg Paneer Malai Kofta (2 Pcs),195
1483,Khana Khazana,Indian,Dal Fry,150
1484,Khana Khazana,Indian,Palak Dal,160
1485,Khana Khazana,Indian,Dal Makhani,160
1486,Khana Khazana,Indian,Kashmiri Pulao,150
1487,Khana Khazana,Indian,Peas Pulao,145
1488,Khana Khazana,Indian,Veg Pulao,145
1489,Khana Khazana,Indian,Indian Pulao,150
1490,Khana Khazana,Indian,Jeera Pulao,145
1491,Khana Khazana,Indian,Steam Rice,130
1492,Khana Khazana,Indian,Roti,30
1493,Khana Khazana,Indian,Butter Roti,40
1494,Khana Khazana,Indian,Pudina Roti,45
1495,Khana Khazana,Indian,Missi Roti,50
1496,Khana Khazana,Indian,Butter Missi Roti,55
1497,Khana Khazana,Indian,Onion Missi Roti,55
1498,Khana Khazana,Indian,Onion Butter Missi Roti,60
1499,Khana Khazana,Indian,Plain Naan,45
1500,Khana Khazana,Indian,Butter Naan,50
1501,Khana Khazana,Indian,Laccha Butter Naan,55
1502,Khana Khazana,Indian,Pudina Naan,50
1503,Khana Khazana,Indian,Cheese Naan,65
1504,Khana Khazana,Indian,Paneer Naan,65
1505,Khana Khazana,Indian,Masala Naan,55
1506,Khana Khazana,Indian,Cheese Garlic Naan,75
1507,Khana Khazana,Indian,Kabli Naan,75
1508,Khana Khazana,Indian,Garlic Naan,60
1509,Khana Khazana,Indian,Plain Paratha,45
1510,Khana Khazana,Indian,Butter Paratha,50
1511,Khana Khazana,Indian,Pudina Laccha Paratha,65
1512,Khana Khazana,Indian,Peas Paratha,55
1513,Khana Khazana,Indian,Aloo Paratha,55
1514,Khana Khazana,Indian,Laccha Butter Paratha,65
1515,Khana Khazana,Indian,Paneer Paratha,65
1516,Khana Khazana,Indian,Paneer Kulcha,65
1517,Khana Khazana,Indian,Onion Kulcha,60
1518,Khana Khazana,Indian,Masala Kulcha,55
1519,Khana Khazana,Indian,Peas Kulcha,60
1520,Khana Khazana,Indian,Aloo Raita,70
1521,Khana Khazana,Indian,Cucumber Raita,70
1522,Khana Khazana,Indian,Onion Raita,75
1523,Khana Khazana,Indian,Mixed Raita,75
1524,Khana Khazana,Indian,Curd,65
1525,Khana Khazana,Indian,Pineapple Raita,75
1526,Khana Khazana,Indian,Boondi Raita,75
1527,Khana Khazana,Indian,Plain Papad,25
1528,Khana Khazana,Indian,Masala Papad,35
1529,Khana Khazana,Chinese,Masala Corn Cheese Ball (6 Pcs),180
1530,Khana Khazana,Chinese,Crispy Chilli Baby corn,160
1531,Khana Khazana,Chinese,Crispy Baby corn,150
1532,Khana Khazana,Chinese,Paneer 65 (6 Pcs),165
1533,Khana Khazana,Chinese,3 Star Pepper,160
1534,Khana Khazana,Chinese,Veg Spring Roll (6 Pcs),160
1535,Khana Khazana,Chinese,Crispy Veg,160
1536,Khana Khazana,Chinese,Chilli Potato,120
1537,Khana Khazana,Chinese,Chilli Paneer Dry (6 Pcs),130
1538,Khana Khazana,Chinese,Hot Garlic Mushroom Dry,130
1539,Khana Khazana,Chinese,Crispy Mushroom Dry,130
1540,Khana Khazana,Chinese,Hot Garlic Paneer Dry,140
1541,Khana Khazana,Chinese,Veg Manchurian Dry (6 Pcs),120
1542,Khana Khazana,Chinese,Veg Paneer Manchurian Dry (6 Pcs),140
1543,Khana Khazana,Chinese,Veg Momos (6 Pcs),110
1544,Khana Khazana,Chinese,Chilli Paneer Gravy (6 Pcs),145
1545,Khana Khazana,Chinese,Chilli Baby corn Gravy (6 Pcs),140
1546,Khana Khazana,Chinese,Chilli Mushroom Gravy (6 Pcs),145
1547,Khana Khazana,Chinese,Hot Garlic Mushroom Gravy (6 Pcs),145
1548,Khana Khazana,Chinese,Hot Garlic Paneer Gravy (6 Pcs),145
1549,Khana Khazana,Chinese,Veg Manchurian Gravy (6 Pcs),150
1550,Khana Khazana,Chinese,Veg Paneer Manchurian Gravy (6 Pcs),160
1551,Khana Khazana,Chinese,Veg Oyster Chilli Gravy,165
1552,Khana Khazana,Chinese,Veg Paneer Black Bean,165
1553,Khana Khazana,Chinese,Mushroom Oyster Chilli,175
1554,Khana Khazana,Chinese,Veg Hakka Fried Rice,125
1555,Khana Khazana,Chinese,Veg Fried Rice Gravy,135
1556,Khana Khazana,Chinese,Paneer Hakka Fried Rice,135
1557,Khana Khazana,Chinese,Paneer Fried Rice Gravy,145
1558,Khana Khazana,Chinese,Corn Fried Rice,160
1559,Khana Khazana,Chinese,Burnt Garlic Fried Rice,155
1560,Khana Khazana,Chinese,Chilli Garlic Fried Rice,155
1561,Khana Khazana,Chinese,Thai Fried Rice,165
1562,Khana Khazana,Chinese,Singapore Hakka Fried Rice,135
1563,Khana Khazana,Chinese,Singapore Fried Rice Gravy,145
1564,Khana Khazana,Chinese,Schezwan Hakka Fried Rice,135
1565,Khana Khazana,Chinese,Schezwan Fried Rice Gravy,145
1566,Khana Khazana,Chinese,Garlic Hakka Fried Rice,135
1567,Khana Khazana,Chinese,Garlic Fried Rice Gravy,145
1568,Khana Khazana,Chinese,Veg Hakka Chow mein,110
1569,Khana Khazana,Chinese,Veg Chow mein Gravy,120
1570,Khana Khazana,Chinese,Veg Garlic Hakka Chow mein,120
1571,Khana Khazana,Chinese,Veg Garlic Chow mein Gravy,130
1572,Khana Khazana,Chinese,Paneer Hakka Chow mein,120
1573,Khana Khazana,Chinese,Paneer Chow mein Gravy,130
1574,Khana Khazana,Chinese,Veg Singapore Hakka Chow mein,125
1575,Khana Khazana,Chinese,Veg Singapore Chow mein Gravy,135
1576,Khana Khazana,Chinese,Veg Schezwan Hakka Chow mein,120
1577,Khana Khazana,Chinese,Veg Schezwan Chow mein Gravy,135
1578,Khana Khazana,Chinese,Veg American Chow mein Gravy,145
1579,Khana Khazana,Continental,Nachos,110
1580,Khana Khazana,Continental,Cheese Corn Croquet,120
1581,Khana Khazana,Continental,Golden Fried  American Corn,120
1582,Khana Khazana,Continental,Cheese  Garlic Bread,120
1583,Khana Khazana,Continental,Peri Peri French Fry,110
1584,Khana Khazana,Continental,Stoken Stronganoff,190
1585,Khana Khazana,Continental,Veg Mexican,200
1586,Khana Khazana,Continental,Veg Ala Kiev,210
1587,Khana Khazana,Continental,Stuffed Potato With Mexican Rice,230
1588,Khana Khazana,Continental,Veg Au Gratin,190
1589,Khana Khazana,Continental,"10"" Margherita Pizza",200
1590,Khana Khazana,Continental,"10"" Four Cheese Pizza",240
1591,Khana Khazana,Continental,"10"" Paneer Tikka Pizza",230
1592,Khana Khazana,Continental,"10"" Corn Mushroom Pizza",230
1593,Khana Khazana,Continental,"10"" Peri Peri Veg Pizza",230
1594,Khana Khazana,Continental,"10"" Fresh Garden Pizza",230
1595,Khana Khazana,Continental,White Sauce Pasta,160
1596,Khana Khazana,Continental,Red Sauce Pasta,160
1597,Khana Khazana,Continental,Mixed Sauce Pasta,170
1598,Khana Khazana,Continental,Arrabiata Pasta,160
1599,Khana Khazana,Continental,Lasange,160
1600,Khana Khazana,Continental,Spaghetti Napolitana,160
1601,Khana Khazana,Continental,Spaghetti Aglio e Olio,160
1602,Khana Khazana,Continental,Chef's Special Pasta,180
1603,Khana Khazana,Desserts,Chocolate Ice Cream,90
1604,Khana Khazana,Desserts,Two in One Ice Cream,90
1605,Khana Khazana,Desserts,Chocolate Brownie With Ice Cream,140
1606,Khana Khazana,Desserts,Tutti Frutti Ice Cream,140
1607,Khana Khazana,Beverages,Fresh Lime Soda,50
1608,Khana Khazana,Beverages,Minteral Water,25
1609,Khana Khazana,Beverages,Soda Sikanjee,50
1610,Khana Khazana,Beverages,Lassi,70
1611,Khana Khazana,Beverages,Stawberry Lassi,80
1612,Khana Khazana,Beverages,Mango Lassi,80
1613,Khana Khazana,Beverages,Chaas,60
1614,Khana Khazana,Beverages,Cold Coffee,90
1615,Khana Khazana,Beverages,Cold Coffe  With Ice Cream,110
1616,Khana Khazana,Beverages,Kit Kat Shake,110
1617,Khana Khazana,Beverages,Mango Blossom,110
1618,Khana Khazana,Beverages,Stawberry Blossom,110
1619,Khana Khazana,Beverages,Oreo Shake,110
1620,Khana Khazana,Beverages,Virgin Mojito,110
1621,Khana Khazana,Beverages,Blue Lagoon,110
1622,Raasta Cafe - Howrah AC Market,Recommended,French Fries,69
1623,Raasta Cafe - Howrah AC Market,Recommended,Cheese Garlic Bread (4 Pcs),79
1624,Raasta Cafe - Howrah AC Market,Recommended,Paneer Tikka (6 Pcs),119
1625,Raasta Cafe - Howrah AC Market,Recommended,Crispy Baby Corn,109
1626,Raasta Cafe - Howrah AC Market,Recommended,Veg Corn Sandwich,79
1627,Raasta Cafe - Howrah AC Market,Recommended,Barbeque Paneer Sandwich,99
1628,Raasta Cafe - Howrah AC Market,Recommended,Mumbai Masala Sandwich,109
1629,Raasta Cafe - Howrah AC Market,Recommended,Cheesy Burger,79
1630,Raasta Cafe - Howrah AC Market,Recommended,Double Cheese Veggie Pizza,119
1631,Raasta Cafe - Howrah AC Market,Recommended,White Sauce Pasta,119
1632,Raasta Cafe - Howrah AC Market,Recommended,Mix Sauce Pasta,119
1633,Raasta Cafe - Howrah AC Market,Recommended,Paneer Kadai,119
1634,Raasta Cafe - Howrah AC Market,Recommended,Dal Makhani,109
1635,Raasta Cafe - Howrah AC Market,Recommended,Veg Fried Rice Schezwan,89
1636,Raasta Cafe - Howrah AC Market,Recommended,Veg Pulao,89
1637,Raasta Cafe - Howrah AC Market,Recommended,Tandoori Roti,12
1638,Raasta Cafe - Howrah AC Market,Recommended,Butter Naan,30
1639,Raasta Cafe - Howrah AC Market,Recommended,Laccha Paratha,30
1640,Raasta Cafe - Howrah AC Market,Recommended,Veg Chowmein,69
1641,Raasta Cafe - Howrah AC Market,Quick Bites,French Fries,69
1642,Raasta Cafe - Howrah AC Market,Quick Bites,Vada Pav,35
1643,Raasta Cafe - Howrah AC Market,Quick Bites,Cheesy Vada Pav,45
1644,Raasta Cafe - Howrah AC Market,Quick Bites,Peri Peri Vada Pav,45
1645,Raasta Cafe - Howrah AC Market,Quick Bites,Masala French Fries,79
1646,Raasta Cafe - Howrah AC Market,Quick Bites,Cheesy French Fries,99
1647,Raasta Cafe - Howrah AC Market,Quick Bites,Piri Piri French Fries,99
1648,Raasta Cafe - Howrah AC Market,Quick Bites,Cheesy Nachos,109
1649,Raasta Cafe - Howrah AC Market,Quick Bites,Cheese Garlic Bread (4 Pcs),79
1650,Raasta Cafe - Howrah AC Market,Quick Bites,Corn Garlic Bread (4 Pcs),109
1651,Raasta Cafe - Howrah AC Market,Quick Bites,Chilli Onion Garlic Bread (4 Pcs),89
1652,Raasta Cafe - Howrah AC Market,Soups,Cream Of Tomato Soup,69
1653,Raasta Cafe - Howrah AC Market,Soups,Cream Of Palak Soup,69
1654,Raasta Cafe - Howrah AC Market,Soups,Cream Of Mushroom Soup,79
1655,Raasta Cafe - Howrah AC Market,Soups,Veg Hot & Sour Soup,69
1656,Raasta Cafe - Howrah AC Market,Soups,Veg Manchow Soup,69
1657,Raasta Cafe - Howrah AC Market,Starters,Paneer Chilli Dry (8 Pcs),109
1658,Raasta Cafe - Howrah AC Market,Starters,Paneer Manchurian (6 Pcs),109
1659,Raasta Cafe - Howrah AC Market,Starters,Paneer 65 (6 Pcs),109
1660,Raasta Cafe - Howrah AC Market,Starters,Mushroom Chilli Dry,109
1661,Raasta Cafe - Howrah AC Market,Starters,Paneer Tikka (6 Pcs),119
1662,Raasta Cafe - Howrah AC Market,Starters,Chilli Potato,109
1663,Raasta Cafe - Howrah AC Market,Starters,Masala Corn,79
1664,Raasta Cafe - Howrah AC Market,Starters,Hot Garlic Mix Veg,109
1665,Raasta Cafe - Howrah AC Market,Starters,Cheesy Paneer Tikka (6 Pcs),129
1666,Raasta Cafe - Howrah AC Market,Starters,Hara Paneer Tikka (6 Pcs),129
1667,Raasta Cafe - Howrah AC Market,Starters,Crispy Baby Corn,109
1668,Raasta Cafe - Howrah AC Market,Starters,Paneer Schezwan (6 Pcs),109
1669,Raasta Cafe - Howrah AC Market,Starters,Veg Manchurian Dry (8 Pcs),109
1670,Raasta Cafe - Howrah AC Market,Starters,Veg 65 (6 Pcs),109
1671,Raasta Cafe - Howrah AC Market,Sandwiches,Simply Veg Grill Sandwich,79
1672,Raasta Cafe - Howrah AC Market,Sandwiches,Cheese Tomato Sandwich,79
1673,Raasta Cafe - Howrah AC Market,Sandwiches,Aloo Masala Sandwich,79
1674,Raasta Cafe - Howrah AC Market,Sandwiches,Veg Corn Sandwich,79
1675,Raasta Cafe - Howrah AC Market,Sandwiches,Russian Sandwich,79
1676,Raasta Cafe - Howrah AC Market,Sandwiches,Tangy Corn Sandwich,79
1677,Raasta Cafe - Howrah AC Market,Sandwiches,Barbeque Paneer Sandwich,99
1678,Raasta Cafe - Howrah AC Market,Sandwiches,Paneer Tikkawich,99
1679,Raasta Cafe - Howrah AC Market,Sandwiches,Mexicana Sandwich,99
1680,Raasta Cafe - Howrah AC Market,Sandwiches,Choco Nutella Sandwich,99
1681,Raasta Cafe - Howrah AC Market,Sandwiches,Pineapple Sandwich,99
1682,Raasta Cafe - Howrah AC Market,Sandwiches,Cheesy Chutney Sandwich,79
1683,Raasta Cafe - Howrah AC Market,Sandwiches,Exotic Mushroom Sandwich,99
1684,Raasta Cafe - Howrah AC Market,Sandwiches,Palak Corn Sandwich,89
1685,Raasta Cafe - Howrah AC Market,Sandwiches,Peri Peri Paneer Sandwich,99
1686,Raasta Cafe - Howrah AC Market,Sandwiches,Chilli Cheese Sandwich,79
1687,Raasta Cafe - Howrah AC Market,Sandwiches,Raasta Special Sandwich,119
1688,Raasta Cafe - Howrah AC Market,Sandwiches,Supreme Sandwich,119
1689,Raasta Cafe - Howrah AC Market,Sandwiches,Mumbai Masala Sandwich,109
1690,Raasta Cafe - Howrah AC Market,Sandwiches,Veg Club Sandwich,109
1691,Raasta Cafe - Howrah AC Market,Sandwiches,Baked Beans On Toast,79
1692,Raasta Cafe - Howrah AC Market,Sandwiches,Chilli Cheese Toast,69
1693,Raasta Cafe - Howrah AC Market,Sandwiches,Mushroom On Toast,79
1694,Raasta Cafe - Howrah AC Market,Sandwiches,Creamed Corn On Toast,79
1695,Raasta Cafe - Howrah AC Market,Sandwiches,Paneer Arrabiata On Toast,89
1696,Raasta Cafe - Howrah AC Market,Burgers,Cheesy Burger,79
1697,Raasta Cafe - Howrah AC Market,Burgers,Hawain Burger,89
1698,Raasta Cafe - Howrah AC Market,Burgers,Jumbo Burger,109
1699,Raasta Cafe - Howrah AC Market,Burgers,Mexicana Burger,89
1700,Raasta Cafe - Howrah AC Market,Burgers,Peri Peri Burger,89
1701,Raasta Cafe - Howrah AC Market,Pizzas,Double Cheese Veggie Pizza,119
1702,Raasta Cafe - Howrah AC Market,Pizzas,Veggie Deluxe Pizza,109
1703,Raasta Cafe - Howrah AC Market,Pizzas,Peppy Paneer Pizza,109
1704,Raasta Cafe - Howrah AC Market,Pizzas,Simple Cheese Pizza,79
1705,Raasta Cafe - Howrah AC Market,Pizzas,Simply Veg Pizza,99
1706,Raasta Cafe - Howrah AC Market,Pizzas,Margherita Pizza,99
1707,Raasta Cafe - Howrah AC Market,Pizzas,Barbeque Paneer Pizza,109
1708,Raasta Cafe - Howrah AC Market,Pizzas,Hawain Pizza,109
1709,Raasta Cafe - Howrah AC Market,Pizzas,Mexicana Pizza,109
1710,Raasta Cafe - Howrah AC Market,Pizzas,Supreme Corn Pizza,109
